COD_PROPOSTA,COD_CLIENTE,COD_COLABORADOR,DATA_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
1690,412,73,2015-07-05 06:59:04.734,0.0212,84383.2658865742600,139289.44,54906.17411342574600,2033.270382311496400,101,1,Validação documentos
1691,603,54,2015-11-22 09:36:54.275,0.0206,62029.2082046274950,93310.85,31281.64179537251000,2369.698799342816500,38,2,Validação documentos
1692,401,71,2014-09-13 07:49:28.477,0.0223,114210.6789745474100,218881.11,104670.43102545258000,3392.285283392731000,63,6,Enviada
1693,893,71,2018-07-23 11:00:09.944,0.0211,16941.7890721125080,28493.40,11551.61092788749200,1410.281917962495300,14,2,Enviada
1694,856,65,2018-12-20 16:13:40.006,0.0118,117042.1682196050800,170176.69,53134.52178039491000,6912.567761678227000,19,3,Aprovada
1695,247,8,2013-07-09 07:18:31.702,0.0129,65952.5235905991000,125211.23,59258.70640940090000,1973.736685592004300,44,2,Validação documentos
1696,95,62,2019-07-20 06:33:00.959,0.0220,4553.7829083637450,7721.52,3167.73709163625500,110.491374049304160,109,3,Validação documentos
1697,728,25,2011-08-28 14:01:41.841,0.0104,50995.2304221726800,60316.96,9321.72957782731800,776.650968322007800,111,3,Aprovada
1698,624,33,2013-05-14 09:25:39.118,0.0147,189463.5912309250000,233285.95,43822.35876907500000,8820.897906520519000,26,3,Aprovada
1699,685,96,2015-02-14 09:20:17.629,0.0083,39202.9371209486850,56092.03,16889.09287905131400,1109.358290923994400,42,5,Enviada
1700,510,10,2018-05-25 15:33:31.835,0.0191,71232.1416150719200,86494.50,15262.35838492808000,1602.082632024297700,100,3,Em análise
1701,498,66,2013-03-14 12:42:49.875,0.0114,25070.0291815756430,35688.44,10618.41081842436100,608.143097396138400,56,6,Validação documentos
1702,418,68,2021-05-07 05:55:16.259,0.0145,204782.9308191221000,242870.38,38087.44918087792000,4024.361639699765400,93,3,Enviada
1703,125,16,2013-12-02 11:44:27.382,0.0200,15344.6430585660300,29189.65,13845.00694143397200,15651.535919737335000,1,4,Aprovada
1704,129,33,2014-12-10 21:46:55.331,0.0151,123302.1694235917700,245490.57,122188.40057640824000,9247.833707171822000,15,2,Em análise
1705,437,14,2017-07-26 11:40:28.451,0.0101,153915.9774686663000,225940.57,72024.59253133370000,3819.511029466483300,52,6,Enviada
1706,582,40,2011-11-20 00:23:37.515,0.0129,108187.6692208358600,183385.96,75198.29077916413000,2794.042844496929300,54,4,Enviada
1707,724,44,2010-05-04 01:02:08.474,0.0174,61829.0027287723900,111521.78,49692.77727122760600,1286.015728746378500,105,6,Validação documentos
1708,152,79,2017-06-24 23:14:42.779,0.0104,2232.8565110580566,3210.10,977.24348894194320,572.802773612443500,4,3,Validação documentos
1709,987,25,2020-01-25 01:00:18.647,0.0082,155240.4695590981600,217302.59,62062.12044090185000,8447.609025532855000,20,5,Enviada
1710,953,33,2019-12-29 07:08:46.546,0.0112,177704.8535641628300,245928.35,68223.49643583718000,3401.235457995151600,79,1,Aprovada
1711,605,63,2013-06-06 20:52:53.540,0.0187,20210.8481497666200,24407.86,4197.01185023337900,611.148310013652600,52,3,Aprovada
1712,986,2,2015-06-04 15:32:33.861,0.0242,49151.4096236933550,69623.49,20472.08037630665000,1401.377384395781000,79,0,Enviada
1713,828,1,2011-08-13 15:59:08.054,0.0124,109792.1301387207600,195258.61,85466.47986127922000,16472.131802504533000,7,6,Enviada
1714,202,88,2012-06-16 16:15:22.843,0.0182,41125.3086820166800,73699.60,32574.29131798332700,1189.639903263013800,55,5,Validação documentos
1715,772,77,2021-01-12 19:59:13.895,0.0227,165234.6921335109800,204970.91,39736.21786648903000,5754.590813790747000,47,4,Validação documentos
1716,264,26,2014-01-06 01:08:48.620,0.0149,141794.2930381982600,234989.88,93195.58696180176000,8250.773739705917000,20,5,Validação documentos
1717,308,63,2021-03-06 06:40:27.706,0.0190,146098.7361387704700,240018.38,93919.64386122952000,3297.153703542632700,98,1,Enviada
1718,409,88,2015-12-09 03:17:48.528,0.0201,18592.0412687658600,22858.18,4266.13873123414100,412.313672418168800,119,2,Enviada
1719,228,94,2020-11-21 10:58:27.095,0.0166,47046.7488468596600,55835.26,8788.51115314034200,1060.441523332102200,81,3,Em análise
1720,969,46,2010-10-01 04:25:41.699,0.0151,53644.6555064719400,103745.17,50100.51449352805500,13921.228849409987000,4,1,Validação documentos
1721,709,34,2018-02-03 03:38:40.091,0.0176,45098.5616306539800,64360.51,19261.94836934602000,7986.169348396829000,6,2,Enviada
1722,588,85,2012-12-08 05:44:41.271,0.0092,108469.1351236740600,180295.57,71826.43487632595000,1937.937054100887700,79,3,Enviada
1723,682,35,2011-02-03 01:27:19.828,0.0089,64075.9077881755440,121123.56,57047.65221182445400,1646.135459227204600,48,6,Aprovada
1724,921,28,2014-03-13 14:01:27.445,0.0085,76033.7775763875100,90912.26,14878.48242361249000,1117.665717952491000,102,0,Em análise
1725,546,24,2022-05-25 23:00:43.777,0.0107,20482.5624680054420,29002.36,8519.79753199455800,1485.292863568221700,15,1,Enviada
1726,766,3,2019-09-12 19:17:25.977,0.0163,156490.9883838980500,184611.83,28120.84161610195600,4861.689978104772000,46,6,Validação documentos
1727,259,60,2018-02-28 15:37:04.806,0.0095,143399.1799014983000,217812.58,74413.40009850169000,4513.406742024354000,38,2,Validação documentos
1728,664,48,2019-10-23 17:10:14.738,0.0129,106378.1586097107800,153163.94,46785.78139028923000,2277.189713284676600,72,2,Validação documentos
1729,982,23,2014-08-03 05:44:15.780,0.0221,98102.9036088747400,134766.82,36663.91639112527000,4404.992584547266000,31,1,Validação documentos
1730,623,43,2016-11-02 10:46:49.779,0.0228,12780.8800940842410,15580.27,2799.38990591575840,387.072222941929200,62,2,Em análise
1731,141,12,2015-06-21 21:09:02.332,0.0169,21715.2243809711200,36624.30,14909.07561902888000,531.404853785400700,70,3,Enviada
1732,998,94,2018-07-08 05:36:19.809,0.0174,57315.4057827237400,86792.66,29477.25421727626000,2155.832033323074000,36,1,Enviada
1733,832,28,2017-01-29 06:32:33.017,0.0142,132320.3137188009000,179291.85,46971.53628119909000,2325.732728038021400,117,1,Enviada
1734,58,51,2010-06-23 18:55:58.562,0.0128,78323.9795188343100,132215.01,53891.03048116570000,1325.608602963280000,111,0,Aprovada
1735,732,65,2015-08-17 04:43:50.184,0.0246,844.5307370251567,1165.75,321.21926297484330,25.277064092792532,71,0,Em análise
1736,39,39,2021-09-13 00:15:51.433,0.0115,181400.5696525591200,239199.80,57799.23034744087600,6637.029195374665500,33,3,Enviada
1737,941,99,2018-03-15 10:30:21.513,0.0157,148617.9381735838000,180047.22,31429.28182641621000,5326.259144645813000,37,5,Aprovada
1738,420,99,2016-02-02 09:59:02.092,0.0204,175010.3435834916600,246789.42,71779.07641650835000,12930.411184524799000,16,6,Aprovada
1739,761,70,2010-03-21 06:25:04.419,0.0151,117560.7531481128000,171679.05,54118.29685188719000,2197.865177915112300,110,0,Validação documentos
1740,920,38,2014-11-17 23:29:32.715,0.0151,8501.2031962354340,16092.16,7590.95680376456600,199.187788444355420,69,1,Enviada
1741,182,53,2019-09-02 04:32:11.893,0.0119,89007.0915642932200,110290.31,21283.21843570677000,2523.814990854577400,46,3,Enviada
1742,923,89,2019-01-16 09:36:04.725,0.0132,6583.3147989517150,8777.05,2193.73520104828500,434.867036487443440,17,5,Validação documentos
1743,175,23,2017-04-12 00:08:21.673,0.0083,93142.9792779092000,155130.37,61987.39072209080000,10783.445539557366000,9,1,Enviada
1744,738,8,2020-10-23 11:15:37.008,0.0245,81018.9665946520100,116083.30,35064.33340534799000,9233.225695968365000,10,2,Em análise
1745,376,42,2014-01-14 16:23:36.045,0.0107,101014.1116146833000,139184.74,38170.62838531670400,2346.600384592022700,58,0,Aprovada
1746,463,100,2022-01-19 09:31:42.620,0.0171,85414.8299441382700,129404.05,43989.22005586174000,1698.166153637124000,116,2,Aprovada
1747,498,17,2013-12-28 19:41:16.266,0.0084,134794.8764125306300,168926.60,34131.72358746937000,5422.512011282010500,28,6,Em análise
1748,219,18,2020-04-06 05:53:38.723,0.0129,109388.4766963038000,191000.35,81611.87330369621000,1830.246275161408400,115,6,Enviada
1749,961,41,2012-12-08 23:58:43.709,0.0152,97898.7536686112600,192021.01,94122.25633138875000,9731.954517223712000,11,5,Enviada
1750,111,11,2017-07-21 12:39:07.999,0.0173,24129.5936898042640,46377.41,22247.81631019574000,584.573763443869300,73,6,Em análise
1751,680,22,2012-10-14 18:42:34.622,0.0169,31424.0724021630450,37155.06,5730.98759783695100,646.041095974020100,103,2,Aprovada
1752,404,82,2011-08-22 02:30:04.918,0.0141,12528.4714167871300,23627.71,11099.23858321287000,230.353906951275700,104,0,Enviada
1753,764,71,2011-10-03 01:30:05.351,0.0108,92875.0940735796900,158741.83,65866.73592642030000,2278.922699532407000,54,0,Enviada
1754,160,9,2012-10-28 15:39:27.490,0.0181,195673.4270134947000,243657.64,47984.21298650532000,4026.606170046080000,118,1,Em análise
1755,642,23,2018-10-14 20:40:47.558,0.0121,52705.1114395755000,99018.24,46313.12856042450600,2455.755097824589000,25,2,Validação documentos
1756,47,42,2011-08-02 05:02:52.116,0.0171,11503.7483300601820,17043.31,5539.56166993982100,422.137189865717460,37,6,Enviada
1757,100,2,2014-10-10 08:34:05.722,0.0223,158159.7432814783000,194357.84,36198.09671852171000,14148.923149369175000,13,1,Aprovada
1758,863,1,2018-06-13 21:53:23.322,0.0130,145607.6784606586400,184652.52,39044.84153934134000,6859.380918782598000,25,6,Aprovada
1759,19,57,2015-02-23 08:43:32.324,0.0104,21122.0820514793120,41610.20,20488.11794852068500,474.988459590600770,60,4,Em análise
1760,951,50,2014-07-03 14:47:16.024,0.0113,78076.0185893009500,117214.19,39138.17141069906000,20073.514423963510000,4,2,Enviada
1761,158,79,2020-02-13 10:39:19.489,0.0175,152820.4840702078000,240233.37,87412.88592979220000,3078.798756987599500,117,2,Validação documentos
1762,125,27,2017-10-01 17:57:17.387,0.0204,54480.1251614307000,100583.20,46103.07483856930000,1226.918809733108700,117,4,Enviada
1763,496,73,2010-02-27 04:20:35.761,0.0116,30985.2952138405100,59317.47,28332.17478615949200,487.301035293101850,116,6,Enviada
1764,535,99,2015-01-20 04:37:06.080,0.0224,69752.0388497791400,86604.97,16852.93115022085500,1842.799593942286700,85,1,Validação documentos
1765,193,5,2022-10-18 16:05:54.867,0.0147,79541.9637192626100,101028.19,21486.22628073739000,1463.125909625117900,110,4,Enviada
1766,471,67,2012-01-18 10:47:05.535,0.0193,44116.2189983241500,83440.46,39324.24100167586000,949.016779768383100,119,5,Validação documentos
1767,508,82,2018-07-23 05:14:38.591,0.0201,82193.1313701280600,116958.96,34765.82862987195000,7247.498047802005000,13,1,Em análise
1768,959,78,2019-08-04 19:18:36.021,0.0219,65346.5562515976100,99126.74,33780.18374840239000,7347.311863957064000,10,2,Aprovada
1769,661,84,2015-10-02 23:25:55.452,0.0127,27378.5039058717670,39369.63,11991.12609412823000,500.552924890560630,94,0,Validação documentos
1770,654,18,2011-10-01 08:31:45.906,0.0147,184542.3369533275300,248551.52,64009.18304667245000,3772.698639589510500,87,0,Enviada
1771,212,25,2011-09-08 04:07:13.098,0.0206,194128.6081669301800,238846.97,44718.36183306981500,5022.852389189940000,78,5,Em análise
1772,779,57,2010-02-01 07:24:49.042,0.0196,139907.6187585647000,229240.42,89332.80124143531000,3064.686695622195000,116,1,Em análise
1773,902,49,2015-07-25 00:14:55.100,0.0184,110642.3172920155600,183125.95,72483.63270798445000,2483.206397854886000,94,4,Aprovada
1774,236,33,2019-05-14 10:10:51.572,0.0226,99810.6711867282300,135068.11,35257.43881327175000,2429.602171980666800,118,5,Validação documentos
1775,365,70,2019-08-13 10:11:51.044,0.0145,134711.8924477810500,231710.84,96998.94755221896000,2414.464738890493700,115,0,Validação documentos
1776,838,79,2013-08-17 19:47:21.053,0.0137,29875.2675463545930,50780.11,20904.84245364540800,1796.582613046430400,19,4,Em análise
1777,958,47,2017-12-09 18:13:31.645,0.0107,37748.8514816700550,46109.69,8360.83851832994500,1269.000788249357800,36,2,Enviada
1778,175,63,2013-09-03 20:01:43.498,0.0224,58076.3688734100900,86288.27,28211.90112658991300,1546.910890654087800,83,5,Enviada
1779,396,82,2015-01-11 11:18:23.134,0.0159,144050.8262241993800,194942.98,50892.15377580063000,9265.606739406352000,18,0,Validação documentos
1780,916,21,2011-05-15 02:29:44.020,0.0184,133430.4140603917500,165798.06,32367.64593960826000,2778.269730999038000,118,2,Aprovada
1781,136,1,2010-08-02 10:40:28.568,0.0187,77897.7699175494800,131730.05,53832.28008245050000,13845.813130360952000,6,0,Aprovada
1782,263,58,2016-06-21 22:49:50.851,0.0160,22264.0937799868400,38040.34,15776.24622001315600,449.632822127488700,99,5,Validação documentos
1783,708,24,2019-11-08 22:36:00.846,0.0178,47536.1456841653850,74286.52,26750.37431583462000,1003.532450463790000,105,2,Enviada
1784,364,11,2010-10-22 17:21:30.317,0.0245,38825.6128439380100,63293.91,24468.29715606199000,1271.120627906603900,57,5,Validação documentos
1785,868,53,2010-01-24 01:15:39.138,0.0147,138784.1066681232800,181651.50,42867.39333187672000,2612.939009165845000,104,5,Enviada
1786,30,73,2018-02-15 09:58:44.076,0.0115,103635.3926231371200,164057.32,60421.92737686289000,2272.589670587215000,65,0,Aprovada
1787,406,56,2012-06-26 02:12:13.596,0.0150,151751.2752054048800,208694.04,56942.76479459514000,3117.180519149516400,88,0,Enviada
1788,49,74,2011-11-09 13:23:51.599,0.0154,95650.9487273575400,160014.48,64363.53127264247500,2144.211650618870000,76,6,Enviada
1789,84,9,2019-10-12 02:53:00.058,0.0109,142601.1006998794600,221852.30,79251.19930012053000,2153.583282450576000,118,6,Aprovada
1790,57,2,2019-07-19 02:02:25.076,0.0226,30210.7076272440350,58479.99,28269.28237275596300,762.559455170248400,101,0,Enviada
1791,40,32,2011-10-15 07:56:55.298,0.0230,126307.3567979770600,166897.32,40589.96320202294000,3738.588953847796300,66,1,Validação documentos
1792,940,17,2020-08-15 10:18:31.085,0.0212,158698.7976621487200,249097.06,90398.26233785127000,3802.610970910096000,103,3,Aprovada
1793,492,15,2020-07-20 01:16:35.455,0.0199,115172.5342796202700,219589.75,104417.21572037973000,5135.376481592967000,30,0,Enviada
1794,553,45,2018-08-24 07:33:33.482,0.0091,68244.3377154748300,133096.04,64851.70228452518000,964.384154741991600,114,0,Validação documentos
1795,197,74,2015-02-07 20:18:27.774,0.0164,11213.1251211184320,20854.73,9641.60487888156800,1350.281885106599700,9,1,Em análise
1796,74,95,2018-12-12 14:45:19.687,0.0190,167098.8470579144500,214000.76,46901.91294208555000,4923.486932642168500,55,3,Em análise
1797,780,12,2021-06-05 23:02:34.866,0.0137,74020.9382285947500,90618.76,16597.82177140525000,1333.643515554248600,105,0,Aprovada
1798,321,92,2017-11-03 04:23:29.912,0.0135,2515.5119366371987,3709.93,1194.41806336280110,46.668716454552170,97,0,Validação documentos
1799,151,28,2011-07-14 01:29:34.020,0.0176,116260.7873932050400,201786.63,85525.84260679496000,2719.718545768532300,80,3,Enviada
1800,228,39,2013-11-15 20:19:28.556,0.0186,96322.7492643802300,133542.79,37220.04073561977600,2455.036383887844000,71,5,Enviada
1801,968,31,2010-02-25 22:25:43.017,0.0144,144904.1472823609000,212767.26,67863.11271763910000,5420.004915039602000,34,1,Aprovada
1802,329,14,2019-08-22 10:55:14.529,0.0204,177714.6465941813400,214250.22,36535.57340581866000,4028.372564517159400,114,3,Validação documentos
1803,329,72,2016-01-07 23:54:46.080,0.0128,59604.4275245675800,118600.66,58996.23247543242000,1445.432342125268900,59,5,Em análise
1804,414,19,2012-07-26 17:27:58.741,0.0142,96239.5073865898700,122927.15,26687.64261341011700,1761.845186966169900,106,1,Aprovada
1805,88,63,2022-11-27 19:58:19.235,0.0137,30605.2947991557230,46920.96,16315.66520084427800,572.153338005457500,97,6,Aprovada
1806,577,51,2021-03-23 07:14:00.635,0.0106,73403.9590803403400,114656.82,41252.86091965966600,1679.838018682268700,59,0,Aprovada
1807,197,29,2019-06-09 00:28:34.529,0.0233,115276.9709454891400,163031.28,47754.30905451086000,5045.270483012306000,33,2,Validação documentos
1808,794,39,2014-04-09 05:32:29.134,0.0203,44369.4770522533360,62799.42,18429.94294774666200,1296.961912171252400,59,0,Em análise
1809,111,87,2016-03-13 02:42:36.787,0.0134,180113.9788936571600,214462.17,34348.19110634287000,3220.130365535904000,104,0,Aprovada
1810,163,77,2010-09-26 06:20:30.449,0.0097,49836.8435096656400,59165.18,9328.33649033436000,2884.786065877232000,19,1,Enviada
1811,544,94,2019-04-27 05:05:22.444,0.0231,76372.9461719134300,103404.58,27031.63382808658000,1997.682608916578000,94,2,Enviada
1812,296,41,2016-02-15 01:02:32.267,0.0155,14827.0625955488070,17998.13,3171.06740445119400,422.755184773026300,51,6,Aprovada
1813,36,62,2015-12-17 20:24:47.001,0.0158,48029.5755608293100,74767.14,26737.56443917068500,1455.569382774782800,47,0,Validação documentos
1814,631,79,2011-01-28 13:39:07.606,0.0164,104094.5917342564000,139404.99,35310.39826574358400,2405.996778200531000,76,0,Em análise
1815,37,56,2013-02-14 08:05:33.701,0.0095,101795.7649323328800,131557.28,29761.51506766711500,1581.401037004864000,100,4,Aprovada
1816,219,96,2016-02-17 08:38:12.731,0.0108,74259.9393840425200,124668.69,50408.75061595749000,1579.210760156511700,66,0,Em análise
1817,231,43,2021-01-19 15:05:47.267,0.0214,19947.9478510651300,35966.80,16018.85214893487000,468.832027873740740,114,4,Em análise
1818,967,51,2014-04-06 13:30:55.443,0.0225,44451.2414969432800,85163.47,40712.22850305672000,1506.532175498744400,49,1,Validação documentos
1819,361,1,2011-09-04 10:30:42.201,0.0220,101655.9088853925400,176695.97,75040.06111460747000,3043.392415520321000,61,0,Aprovada
1820,662,27,2011-06-03 07:20:11.924,0.0125,32211.6651738047800,40349.03,8137.36482619522000,5605.918823517370000,6,3,Aprovada
1821,945,82,2017-12-16 20:37:06.090,0.0237,75050.7424781659800,114673.73,39622.98752183401000,2182.906493567280400,72,3,Enviada
1822,130,54,2012-06-13 10:28:22.236,0.0189,69066.8278402441500,110092.35,41025.52215975585600,1709.756322145401000,77,5,Validação documentos
1823,726,18,2010-03-16 12:55:50.217,0.0121,117025.6925740142200,186553.26,69527.56742598579000,1853.782752895933500,120,2,Aprovada
1824,759,70,2022-04-25 00:28:38.124,0.0159,84635.5127813250100,156077.96,71442.44721867498000,1913.709548855737700,77,2,Enviada
1825,773,73,2021-04-25 14:17:04.081,0.0208,58205.8499727368600,103534.86,45329.01002726314000,1425.124760828790600,92,2,Enviada
1826,287,9,2018-12-20 05:34:52.649,0.0170,27097.4630159475050,35469.85,8372.38698405249500,576.981394548712400,95,1,Enviada
1827,206,60,2020-03-17 20:25:11.261,0.0182,158541.8336296840600,200594.10,42052.26637031593400,4856.298524476640500,50,5,Enviada
1828,710,6,2018-03-20 04:19:36.477,0.0132,15538.2597178355800,25101.30,9563.04028216441800,432.656178573069300,49,0,Em análise
